"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KRTAP9-9",-0.0260450741297182,2.50508874215555,-0.878263747382144,0.38016085784127,0.472426256222777,-6.92568439629129
"CYLC1",-0.0319686213558693,2.70810064564273,-0.877917045193683,0.380348835304727,0.472618681960043,-6.9259876142636
"LINC00636",0.0409880254070095,3.5144957252359,0.877876156404563,0.380371008453788,0.472618681960043,-6.92602336681167
"ITGA3",-0.124125970017106,6.36094928332307,-0.877855777355958,0.38038205988987,0.472618681960043,-6.92604118532795
"HSD17B14",0.0848527665334727,5.32315104245128,0.877611051256299,0.380514788837628,0.472756104959506,-6.92625513051243
"PRRG1",0.142968640176476,7.00032978672991,0.877416911400068,0.380620102262254,0.472859452586638,-6.92642480972115
"ITPR2",0.195158994207915,6.4237665813812,0.877331121476716,0.380666645722665,0.472889780183499,-6.92649977861672
"HECTD2",-0.0294803715750418,2.71484899521026,-0.877146155196652,0.38076700708596,0.472986956595878,-6.92666138948207
"DLX6-AS1",-0.0792646618461957,3.61174375823761,-0.876973575965895,0.380860662016752,0.473075791495869,-6.92681214674409
"AMELY",-0.0459175570101355,4.1505909767641,-0.876738107298717,0.380988468527592,0.473207034065515,-6.92701779359615
"LOC105372480",0.0718405845275219,6.76430079448035,0.87606915966695,0.381351700611748,0.473630654904163,-6.92760171933732
"GAGE2C",0.11810732010898,3.31821998928718,0.875981333625743,0.381399405121556,0.473662370777814,-6.92767834985399
"NEK3",-0.176862873316814,6.08627477036582,-0.875324548859598,0.38175626758605,0.474078005899752,-6.92825116882255
"SCAP",0.0872425805012067,8.34775862921367,0.875179036140547,0.381835359363626,0.47414866760752,-6.92837802067002
"SERP1",0.0993156043843283,9.45222391600172,0.8744349140273,0.382239975963393,0.474582602452943,-6.929026386112
"NEXN",0.241887396546782,5.25475957806154,0.874416568831983,0.3822499544963,0.474582602452943,-6.92904236362507
"LINC01257",-0.034801620272643,2.9013195191829,-0.874413831808729,0.382251443263685,0.474582602452943,-6.92904474737183
"ST3GAL3-AS1",-0.0342621583366194,3.06814088908034,-0.873887803300748,0.382537635642309,0.474909631298343,-6.92950274150432
"LMOD2",0.0576636263699064,3.79062038348376,0.873847992607586,0.382559300505784,0.474909631298343,-6.92953739205628
"SDR39U1",0.0822236573395934,7.68260186144444,0.873787503146856,0.382592220137644,0.474922905227505,-6.92959003804332
"LSM11",0.0666973100372924,4.74105081714359,0.873472742122324,0.382763547776907,0.475101346319447,-6.92986392635073
"PTPRD",-0.216027891706608,4.98450352605641,-0.873441711302521,0.382780440721172,0.475101346319447,-6.92989092239046
"OSGIN1",-0.0780252745242699,5.58552946300684,-0.873375799827896,0.382816323950596,0.475118284958897,-6.92994826055664
"BTN3A2",-0.168136551192013,8.47111879763933,-0.873254224597595,0.382882516813548,0.475145539682497,-6.93005401080067
"PARP4",0.103912802775057,9.96789633446495,0.873253780601197,0.38288275856476,0.475145539682497,-6.93005439697685
"ALOX15B",-0.0719239949973048,3.82104154863419,-0.872905800730343,0.383072258656549,0.475353095459346,-6.93035700031559
"POGZ",0.073401193500089,8.20565044537607,0.872818367341941,0.383119881484782,0.475384582327836,-6.93043301349145
"BLOC1S5",0.0950889400575632,5.53107442721538,0.872542173874594,0.38327034119424,0.47554366066415,-6.93067308174658
"CNPY4",0.0863396424630791,5.31840372047351,0.872458542999988,0.383315907273684,0.475572581042666,-6.93074575902615
"SHPRH",0.158049493810312,6.07408298754529,0.872089066265735,0.383517255584364,0.475794762821291,-6.93106676020724
"NME6",-0.0958054088314126,6.19366857793676,-0.872024744289141,0.383552314821836,0.475802975835093,-6.9311226292451
"PLA2R1",0.0552332138519607,3.29846529765128,0.871995212597447,0.383568411979196,0.475802975835093,-6.93114827862246
"CNNM1",0.0728738024447631,3.93785318668205,0.871704347186306,0.383726979278936,0.475972040302625,-6.93140085980695
"LILRA5",-0.0342066415304075,3.99866874535556,-0.871467716779268,0.383856009664015,0.476104449903698,-6.93160628249531
"LOC285097",-0.030022776978707,2.51162097102393,-0.87096671838581,0.384129283094224,0.476415741343992,-6.93204102375288
"CHRM4",0.0462689059967457,4.49112902899316,0.870222110909404,0.384535655421142,0.476892062765311,-6.93268669604603
"PWP2",-0.0527868171948093,5.42002983512479,-0.870136860146692,0.38458219815811,0.476922102614297,-6.93276058449204
"HSPA1L",-0.0626454819161218,4.5475531370359,-0.869867813282487,0.384729107207224,0.477076596465484,-6.93299372514148
"EDDM3A",-0.0297403653726998,2.87925294828718,-0.869607932061343,0.384871044155214,0.477224907176443,-6.9332188550896
"LOC101929488",0.0446793353320611,5.03650809735726,0.868804231954978,0.385310196775533,0.47774171499465,-6.93391465995443
"ANGPT1",-0.0285492008965967,2.52766281273846,-0.868646781057397,0.385396266028754,0.477806364277538,-6.93405089819101
"RPL34-DT",0.0348850422712471,2.8694746814359,0.868627033419217,0.38540706174584,0.477806364277538,-6.9340679835794
"ZNF280B",0.0404894880450075,4.77828809321196,0.868440444809473,0.385509075891229,0.477905107018327,-6.9342293983862
"MMGT1",-0.0846108644242089,8.7563569342188,-0.868126443459621,0.385680788117415,0.478090236102849,-6.93450095782758
"TAS2R9",-0.034754462596987,2.95784318434701,-0.867835812462043,0.385839761957523,0.478259554109896,-6.9347522184766
"PSIP1",-0.0493369002343337,3.24784468765812,-0.867555751150704,0.385992992183457,0.478421733510292,-6.93499426187089
"UBXN2B",-0.0991913429141762,7.38290540215214,-0.867289575419858,0.386138659703709,0.47857452099125,-6.93522423240983
"PTER",-0.142440004292081,7.50587925567863,-0.867160318389633,0.386209409134763,0.478634443766746,-6.93533588252472
"TPM3P4",-0.0398797542243822,3.24052626065641,-0.866857418294891,0.386375233977193,0.478801058868206,-6.93559745766437
"GXYLT2",-0.25564608433244,6.24883641009573,-0.866801473772724,0.386405865975838,0.478801058868206,-6.93564575964873
"LINC02387",0.0431024750947536,3.79906411680513,0.866784015554666,0.386415425394914,0.478801058868206,-6.93566083227667
"MEIS2",-0.254202695500649,6.19017832157948,-0.86675103548124,0.386433484353546,0.478801058868206,-6.93568930493897
"FUS",-0.0644799700994067,3.7173229628359,-0.86628724669939,0.386687496713787,0.479088005466977,-6.93608959291881
"TOX3",-0.196129130000372,9.17562782187863,-0.866079082158031,0.386801539502974,0.479201512991248,-6.93626918660887
"LINC01620",-0.0350631204067331,3.22391274674189,-0.865930825103574,0.386882774562818,0.479274364800773,-6.93639706894324
"AKAP3",-0.0662942608335479,4.06312208815214,-0.865734205397868,0.386990525251472,0.479380054092886,-6.9365666338466
"FNBP1L",-0.124777552561008,8.03395854607863,-0.86526790280189,0.387246139767206,0.479668885124979,-6.93696861981589
"ETV6",-0.0666636763733479,5.21975023809231,-0.86478385915508,0.387511588612427,0.479969863421351,-6.93738567132612
"IFNE",0.05674163675674,2.92321394056923,0.86468677692,0.387564841758445,0.480007997556962,-6.93746928925567
"QKILA",-0.0386020744848429,2.943671424,-0.864602195575191,0.387611241356021,0.480037639486125,-6.93754213240698
"IL5",0.0401447546237668,2.91242104615556,0.864441803399923,0.387699238548608,0.480104177174461,-6.93768024584858
"HSCB",0.0869710970747689,7.14115926735556,0.864422360051205,0.387709906732126,0.480104177174461,-6.9376969867477
"COL23A1",0.0566617052335893,4.86427064658633,0.864275115039378,0.387790703000801,0.480176399572213,-6.93782375384231
"LINC00290",0.0329986663328984,2.70347954388205,0.863958692223637,0.387964365303813,0.480345747008615,-6.93809609766789
"LINC02086",0.26105807883542,7.54141008964786,0.863944000828029,0.387972429535016,0.480345747008615,-6.93810874007565
"ZBED3-AS1",-0.0342951678939928,2.90198358525983,-0.863862365804032,0.388017241554939,0.480373393609385,-6.93817898567397
"SSUH2",0.138555439698818,5.5597761241265,0.863700435153864,0.388106139713121,0.480455613398044,-6.9383183047486
"FGD5-AS1",-0.0500174224031069,5.33327765228718,-0.863018691507078,0.388480545952113,0.480891247631007,-6.93890456576777
"THNSL2",0.12310577961391,6.30011746661026,0.862698680686613,0.388656368461798,0.481081023341631,-6.93917959774904
"S100A7",0.161158054934627,3.65510839969743,0.862657454117275,0.388679022973988,0.481081195845751,-6.93921502235625
"HIP1R",-0.0998763050670442,7.26204583100172,-0.862414577145815,0.388812503250176,0.481218533187355,-6.93942368410847
"NRAP",-0.0470389699865181,3.13652977958974,-0.861984383703238,0.389048997528572,0.481483343770229,-6.93979313034573
"LINC00244",-0.0447663567502336,3.71745633414017,-0.861802805451131,0.389148844581825,0.481579020165635,-6.9399490129245
"PIM2",0.105639440884784,6.76347385425641,0.86174525536791,0.389180493738947,0.481590294186603,-6.93999841208955
"EDDM3B",0.0294067088199735,2.61375753365812,0.861503100010367,0.389313682131772,0.481727209063561,-6.94020623451143
"S1PR4",0.0541564987191723,6.4282977359641,0.860693289290917,0.3897592898079,0.482250665662482,-6.94090080658321
"CROCCP3",0.0513401083162531,5.33209131680684,0.859131133452749,0.390619762125858,0.483287345532322,-6.94223882196963
"PIK3CD",-0.124506967486242,6.15859126749915,-0.858878847599237,0.390758835578171,0.483431419130263,-6.94245468207344
"RAB7B",-0.0540585307984956,4.0314675206188,-0.858610241026089,0.390906939024288,0.483586646950669,-6.94268443695939
"P4HA3-AS1",0.0437096445417514,3.5934585842188,0.858539250225434,0.39094608741829,0.483607077512105,-6.94274514756006
"TTC23",-0.0381443762399131,4.63718346398974,-0.858150784693753,0.391160351834734,0.483834243102889,-6.94307727061184
"TRIM21",-0.0898321149458829,7.18625462045813,-0.858124204480469,0.391175015191763,0.483834243102889,-6.94309999018894
"KCNA6",-0.044083390425516,4.0112743216,-0.857957103355109,0.391267206595423,0.483902671214569,-6.94324280467703
"SEC24C",-0.0685697333401536,7.97938958219658,-0.857941831285479,0.391275633012314,0.483902671214569,-6.94325585570591
"LNCATV",0.0506145446588255,3.56933028593846,0.857580494703614,0.391475033935285,0.484121255359141,-6.9435645749451
"CALML3",0.0422665115307791,3.85269835214188,0.857072688746625,0.391755367398184,0.484439894391863,-6.94399821563319
"HS3ST1",0.0599874692328389,4.83121472021368,0.856673670567225,0.3919757304029,0.48468434210178,-6.94433877728973
"MKNK1-AS1",-0.0445912448344802,4.59370645023932,-0.856147367598219,0.3922665033687,0.485005773441571,-6.94478773446857
"DOK3",-0.0593158588378305,4.78732198008889,-0.856120995004816,0.39228107720397,0.485005773441571,-6.94481022408945
"MPP4",0.0303000693076053,2.4804049480188,0.8560384957519,0.392326669480862,0.485034076653219,-6.94488057209133
"ARHGAP31",0.106742853553466,5.32460142995897,0.855994346144639,0.392351069584092,0.48503617818811,-6.94491821615933
"PARGP1",-0.0739302412831535,5.19638951653675,-0.85545718992306,0.392648012872055,0.485375186059427,-6.94537606613962
"TENT5C-DT",0.0427905486105632,3.51157324800342,0.855162069084876,0.392811215619246,0.485548839762607,-6.94562749304305
"GAS5",0.0702886088716784,4.5026966518188,0.854937415610651,0.392935477320442,0.485646138788407,-6.94581882757567
"TMEM135",-0.0307875173660014,2.63175460930598,-0.854889993382714,0.392961710845131,0.485646138788407,-6.94585921007979
"ARHGEF2",-0.0620110551259081,4.58212032682735,-0.854863947444362,0.392976119662772,0.485646138788407,-6.94588138860606
"DCTN6",0.106689390922718,8.76859251372138,0.854855403791868,0.392980846148339,0.485646138788407,-6.94588866351382
"CSK",-0.0898776595477048,8.36285307492479,-0.854654752242341,0.393091859733087,0.485755234915092,-6.94605949716485
"LOC101929473",-0.0296424816602182,2.73288812318633,-0.854052517695109,0.393425169721016,0.486139000776599,-6.94657199621189
"IPW",0.131260730106469,4.48352118641026,0.853906216434977,0.393506166851552,0.486210967855034,-6.94669644355978
"IGF2BP2-AS1",0.0395824141505474,3.10230346352137,0.853775648400531,0.393578462106741,0.486272175311365,-6.94680748989094
"LOC101928516",0.047728280236748,3.5859584119641,0.85362280951094,0.393663098932798,0.486348623006481,-6.94693745576151
"MIR2052HG",-0.0393663649063595,3.99757067379145,-0.853284131610608,0.393850686261401,0.48651849285261,-6.94722536630993
"NIPAL3",-0.0441202058080722,3.40930147429914,-0.853255123536981,0.393866755810665,0.48651849285261,-6.94725002081443
"BOLA2-SMG1P6",0.105668627931371,8.72038982418975,0.853251244283902,0.393868904823534,0.48651849285261,-6.94725331780088
"MYCBPAP",-0.0369173696508292,2.89775947918803,-0.852946903368439,0.394037524547368,0.486698640788693,-6.9475119312655
"PPP1R26-AS1",0.0886002613697316,3.97495097635898,0.852893479031267,0.394067128757165,0.486707071685222,-6.94755731906045
